"","PID","SONA","Gender","Age","Run","Phase","Block","TrialN","NbackLevel","ISI","TrialCountCali","CaliEnd_A_measure","TrialIndex","TrialNumber_total","TrialNumber_valid","Trial_A_measure","Trial_HR","Trial_FAR","Trial_CDR","Trial_MSR","Trial_ACC","Trial_RT","Letter_Resp","Letter_RT","Letter_Accuracy","Trial_HitsCount","Trial_FAsCount","Trial_NoRespCount","Trial_SameNoRespCount","Trial_DiffNoRespCount","Trial_CDsCount","Trial_CorrectRespCount","Trial_SameLetterCount","Trial_DiffLetterCount","Trial_InvalidLetterCount","CueLearning","CueMapping","TrialDemandLearning","OnlineRating","OnlineRatingRT","OnlineRatingTimeOut","CueLeft","CueDemandLeft","CueRight","CueDemandRight","PhaseType","Choice","ChoiceRT","ChoiceDemand","TaskDemand","OfflineRatingTimePoint","CueFigure","TrialDemand","OfflineRating","OfflineRatingRT","DemandRatingQuesIndex","QuesTLX","DemandLevel","DemandRating","DemandRatingRT","CueCheck","CueDemandCheck","CorrectAnswer","Answer","AnswerDemand","AnswerRT","AnswerACC","END","TrialDemandLearning_pre","TrialTransition","TrialTransition_pre","Trial_RT_pre","Trial_ACC_pre","Trial_A_measure_pre","TaskDemand_pre"
"8093",81,155983,"Female",19,1,"TrueCHOICE",9,3,1,19,,,,3,3,0.943609022556391,0.857142857142857,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.340885108961489,"",,,6,1,0,0,0,18,24,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00734382000155165,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112649",,"repetition","repetition",0.332384381423253,0.947368421052632,0.943609022556391,"easy"
"8094",81,155983,"Female",19,1,"TrueCHOICE",9,4,1,19,,,,4,4,0.900375939849624,0.714285714285714,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.369316965154002,"",,,5,1,0,0,0,18,23,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.00984678299937514,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112720",,"repetition","repetition",0.340885108961489,0.947368421052632,0.943609022556391,"easy"
"8095",81,155983,"Female",19,1,"TrueCHOICE",9,5,1,19,,,,5,5,0.96875,0.875,0,1,0,1,0.356336617884713,"",,,7,0,0,0,0,18,25,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00739607399918896,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112750",,"repetition","repetition",0.369316965154002,0.947368421052632,0.900375939849624,"easy"
"8096",81,155983,"Female",19,1,"TrueCHOICE",9,6,1,19,,,,6,6,0.964285714285714,0.857142857142857,0,1,0,1,0.357137014577067,"",,,6,0,0,0,0,19,25,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00991311199868505,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112821",,"repetition","repetition",0.356336617884713,1,0.96875,"easy"
"8097",81,155983,"Female",19,1,"TrueCHOICE",9,7,1,19,,,,7,7,0.96875,0.875,0,1,0,1,0.332459934346214,"",,,7,0,0,0,0,18,25,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.00991932199940493,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112851",,"repetition","repetition",0.357137014577067,1,0.964285714285714,"easy"
"8098",81,155983,"Female",19,1,"TrueCHOICE",9,8,1,19,,,,8,8,0.986842105263158,1,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.329640592153877,"",,,7,1,0,0,0,18,25,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00734320999981719,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112921",,"repetition","repetition",0.332459934346214,1,0.96875,"easy"
"8099",81,155983,"Female",19,1,"TrueCHOICE",9,9,1,19,,,,9,9,0.96875,0.875,0,1,0,1,0.366307613038351,"",,,7,0,0,0,0,18,25,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.00972855000145501,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_112951",,"repetition","repetition",0.329640592153877,0.947368421052632,0.986842105263158,"easy"
"8100",81,155983,"Female",19,1,"TrueCHOICE",9,10,1,19,,,,10,10,0.96875,0.875,0,1,0,1,0.309224361538537,"",,,7,0,0,0,0,18,25,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00922509800147964,"easy","easy","","","",,,,"",,,,"","","","","",,,"240312_113020",,"repetition","repetition",0.366307613038351,1,0.96875,"easy"
"8101",81,155983,"Female",19,1,"FalseCHOICE",9,1,2,19,,,,1,1,1,1,0,1,0,1,0.376317537192405,"",,,7,0,0,0,0,19,26,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00737508900056127,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113206",,,,,,,
"8102",81,155983,"Female",19,1,"FalseCHOICE",9,2,2,19,,,,2,2,0.854166666666667,0.75,0.166666666666667,0.833333333333333,0,0.833333333333333,0.380219166499955,"",,,6,3,0,0,0,15,21,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00995575100023416,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113237",,"repetition",,0.376317537192405,1,1,"mid"
"8103",81,155983,"Female",19,1,"FalseCHOICE",9,3,2,19,,,,3,3,0.821428571428571,0.571428571428571,0.105263157894737,0.894736842105263,0,0.894736842105263,0.429582559846005,"",,,4,2,0,0,0,17,21,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00887621599940758,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113309",,"repetition","repetition",0.380219166499955,0.833333333333333,0.854166666666667,"mid"
"8104",81,155983,"Female",19,1,"FalseCHOICE",9,4,2,19,,,,4,4,0.927083333333333,0.875,0.111111111111111,0.888888888888889,0,0.888888888888889,0.409222798269184,"",,,7,2,0,0,0,16,23,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00976575999993656,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113341",,"repetition","repetition",0.429582559846005,0.894736842105263,0.821428571428571,"mid"
"8105",81,155983,"Female",19,1,"FalseCHOICE",9,5,2,19,,,,5,5,0.986842105263158,1,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.396958895461536,"",,,7,1,0,0,0,18,25,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0097827640001924,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113412",,"repetition","repetition",0.409222798269184,0.888888888888889,0.927083333333333,"mid"
"8106",81,155983,"Female",19,1,"FalseCHOICE",9,6,2,19,,,,6,6,0.928571428571429,0.714285714285714,0,1,0,1,0.40898167942319,"",,,5,0,0,0,0,19,24,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00993408800059115,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113444",,"repetition","repetition",0.396958895461536,0.947368421052632,0.986842105263158,"mid"
"8107",81,155983,"Female",19,1,"FalseCHOICE",9,7,2,19,,,,7,7,0.909722222222222,0.75,0.0555555555555556,0.944444444444444,0,0.944444444444444,0.393095625384866,"",,,6,1,0,0,0,17,23,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00737791200117499,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113515",,"repetition","repetition",0.40898167942319,1,0.928571428571429,"mid"
"8108",81,155983,"Female",19,1,"FalseCHOICE",9,8,2,19,,,,8,8,0.927083333333333,0.875,0.111111111111111,0.888888888888889,0,0.888888888888889,0.410103089269097,"",,,7,2,0,0,0,16,23,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00900279599954956,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113547",,"repetition","repetition",0.393095625384866,0.944444444444444,0.909722222222222,"mid"
"8109",81,155983,"Female",19,1,"FalseCHOICE",9,9,2,19,,,,9,9,0.960526315789474,1,0.157894736842105,0.842105263157895,0,0.842105263157895,0.382550497230813,"",,,7,3,0,0,0,16,23,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00702247200024431,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113619",,"repetition","repetition",0.410103089269097,0.888888888888889,0.927083333333333,"mid"
"8110",81,155983,"Female",19,1,"FalseCHOICE",9,10,2,19,,,,10,10,0.973684210526316,1,0.105263157894737,0.894736842105263,0,0.894736842105263,0.391921043999901,"",,,7,2,0,0,0,17,24,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.0104102309996961,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113650",,"repetition","repetition",0.382550497230813,0.842105263157895,0.960526315789474,"mid"
"8111",81,155983,"Female",19,1,"FalseCHOICE",9,11,2,19,,,,11,11,0.900375939849624,0.714285714285714,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.371379867115348,"",,,5,1,0,0,0,18,23,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00963937500091561,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113721",,"repetition","repetition",0.391921043999901,0.894736842105263,0.973684210526316,"mid"
"8112",81,155983,"Female",19,1,"FalseCHOICE",9,12,2,19,,,,12,12,0.871527777777778,0.625,0.0555555555555556,0.944444444444444,0,0.944444444444444,0.391702856461682,"",,,5,1,0,0,0,17,22,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00687964000098873,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113753",,"repetition","repetition",0.371379867115348,0.947368421052632,0.900375939849624,"mid"
"8113",81,155983,"Female",19,1,"FalseCHOICE",9,13,2,19,,,,13,13,0.943609022556391,0.857142857142857,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.374095795423063,"",,,6,1,0,0,0,18,24,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00700218999918434,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113824",,"repetition","repetition",0.391702856461682,0.944444444444444,0.871527777777778,"mid"
"8114",81,155983,"Female",19,1,"FalseCHOICE",9,14,2,19,,,,14,14,0.90625,0.875,0.166666666666667,0.833333333333333,0,0.833333333333333,0.368452043769069,"",,,7,3,0,0,0,15,22,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00955467099993257,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113855",,"repetition","repetition",0.374095795423063,0.947368421052632,0.943609022556391,"mid"
"8115",81,155983,"Female",19,1,"FalseCHOICE",9,15,2,19,,,,15,15,0.785714285714286,0.571428571428571,0.157894736842105,0.842105263157895,0,0.842105263157895,0.377433232653927,"",,,4,3,0,0,0,16,20,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0088603759995749,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113925",,"repetition","repetition",0.368452043769069,0.833333333333333,0.90625,"mid"
"8116",81,155983,"Female",19,1,"FalseCHOICE",9,16,2,19,,,,16,16,0.0200501253132832,0.142857142857143,0.157894736842105,0.833333333333333,0.0384615384615385,0.803643724696356,0.370858307640083,"",,,1,3,1,0,1,15,16,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00999587499973131,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_113957",,"repetition","repetition",0.377433232653927,0.842105263157895,0.785714285714286,"mid"
"8117",81,155983,"Female",19,1,"FalseCHOICE",9,17,2,19,,,,17,17,0.900375939849624,0.714285714285714,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.385079638346024,"",,,5,1,0,0,0,18,23,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00983868000002985,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114029",,"repetition","repetition",0.370858307640083,0.803643724696356,0.0200501253132832,"mid"
"8118",81,155983,"Female",19,1,"FalseCHOICE",9,18,2,19,,,,18,18,0.791666666666667,0.5,0.111111111111111,0.888888888888889,0,0.888888888888889,0.387658610730796,"",,,4,2,0,0,0,16,20,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00625087000116764,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114101",,"repetition","repetition",0.385079638346024,0.947368421052632,0.900375939849624,"mid"
"8119",81,155983,"Female",19,1,"FalseCHOICE",9,19,2,19,,,,19,19,0.9375,0.75,0,1,0,1,0.380093724884948,"",,,6,0,0,0,0,18,24,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00721152699952654,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114132",,"repetition","repetition",0.387658610730796,0.888888888888889,0.791666666666667,"mid"
"8120",81,155983,"Female",19,1,"FalseCHOICE",9,20,2,19,,,,20,20,0.871527777777778,0.625,0.0555555555555556,0.944444444444444,0,0.944444444444444,0.335779546192358,"",,,5,1,0,0,0,17,22,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00725214200065238,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114202",,"repetition","repetition",0.380093724884948,1,0.9375,"mid"
"8121",81,155983,"Female",19,1,"FalseCHOICE",9,21,2,19,,,,21,21,0.791666666666667,0.5,0.111111111111111,0.888888888888889,0,0.888888888888889,0.380818392269038,"",,,4,2,0,0,0,16,20,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00961418699989736,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114233",,"repetition","repetition",0.335779546192358,0.944444444444444,0.871527777777778,"mid"
"8122",81,155983,"Female",19,1,"FalseCHOICE",9,22,2,19,,,,22,22,0.927083333333333,0.875,0.111111111111111,0.888888888888889,0,0.888888888888889,0.364303240692117,"",,,7,2,0,0,0,16,23,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00741964599910716,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114304",,"repetition","repetition",0.380818392269038,0.888888888888889,0.791666666666667,"mid"
"8123",81,155983,"Female",19,1,"FalseCHOICE",9,23,2,19,,,,23,23,0.821428571428571,0.571428571428571,0.105263157894737,0.894736842105263,0,0.894736842105263,0.366737791384507,"",,,4,2,0,0,0,17,21,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0097369159993832,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114334",,"repetition","repetition",0.364303240692117,0.888888888888889,0.927083333333333,"mid"
"8124",81,155983,"Female",19,1,"FalseCHOICE",9,24,2,19,,,,24,24,0.900375939849624,0.714285714285714,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.380074290154041,"",,,5,1,0,0,0,18,23,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.0103017660003388,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114405",,"repetition","repetition",0.366737791384507,0.894736842105263,0.821428571428571,"mid"
"8125",81,155983,"Female",19,1,"FalseCHOICE",9,25,2,19,,,,25,25,0.900375939849624,0.714285714285714,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.366906063730732,"",,,5,1,0,0,0,18,23,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00733346800006984,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114436",,"repetition","repetition",0.380074290154041,0.947368421052632,0.900375939849624,"mid"
"8126",81,155983,"Female",19,1,"FalseCHOICE",9,26,2,19,,,,26,26,0.900375939849624,0.714285714285714,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.377935339961648,"",,,5,1,0,0,0,18,23,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0096226839996234,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114507",,"repetition","repetition",0.366906063730732,0.947368421052632,0.900375939849624,"mid"
"8127",81,155983,"Female",19,1,"FalseCHOICE",9,27,2,19,,,,27,27,0.881944444444444,0.75,0.111111111111111,0.888888888888889,0,0.888888888888889,0.363203386192534,"",,,6,2,0,0,0,16,22,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00998058799996215,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114537",,"repetition","repetition",0.377935339961648,0.947368421052632,0.900375939849624,"mid"
"8128",81,155983,"Female",19,1,"FalseCHOICE",9,28,2,19,,,,28,28,0.785714285714286,0.571428571428571,0.157894736842105,0.842105263157895,0,0.842105263157895,0.339817180768967,"",,,4,3,0,0,0,16,20,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00940186399930099,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114607",,"repetition","repetition",0.363203386192534,0.888888888888889,0.881944444444444,"mid"
"8129",81,155983,"Female",19,1,"FalseCHOICE",9,29,2,19,,,,29,29,0.909722222222222,0.75,0.0555555555555556,0.944444444444444,0,0.944444444444444,0.359900430615408,"",,,6,1,0,0,0,17,23,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00864175100105058,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114637",,"repetition","repetition",0.339817180768967,0.842105263157895,0.785714285714286,"mid"
"8130",81,155983,"Female",19,1,"FalseCHOICE",9,30,2,19,,,,30,30,0.9375,0.75,0,1,0,1,0.361956237153838,"",,,6,0,0,0,0,18,24,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00687681599993084,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114708",,"repetition","repetition",0.359900430615408,0.944444444444444,0.909722222222222,"mid"
"8131",81,155983,"Female",19,1,"FalseCHOICE",9,31,2,19,,,,31,31,0.791666666666667,0.5,0.111111111111111,0.888888888888889,0,0.888888888888889,0.342816973346089,"",,,4,2,0,0,0,16,20,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00692200400044385,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114738",,"repetition","repetition",0.361956237153838,1,0.9375,"mid"
"8132",81,155983,"Female",19,1,"FalseCHOICE",9,32,2,19,,,,32,32,0.892857142857143,0.571428571428571,0,1,0,1,0.365936824115264,"",,,4,0,0,0,0,19,23,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.010068322000734,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114808",,"repetition","repetition",0.342816973346089,0.888888888888889,0.791666666666667,"mid"
"8133",81,155983,"Female",19,1,"FalseCHOICE",9,33,2,19,,,,33,33,0.857142857142857,0.571428571428571,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.380850710192275,"",,,4,1,0,0,0,18,22,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00968168300096295,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114839",,"repetition","repetition",0.365936824115264,1,0.892857142857143,"mid"
"8134",81,155983,"Female",19,1,"FalseCHOICE",9,34,2,19,,,,34,34,0.836805555555556,0.625,0.111111111111111,0.888888888888889,0,0.888888888888889,0.375893233038509,"",,,5,2,0,0,0,16,21,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.007312906000152,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114910",,"repetition","repetition",0.380850710192275,0.947368421052632,0.857142857142857,"mid"
"8135",81,155983,"Female",19,1,"FalseCHOICE",9,35,2,19,,,,35,35,0.928571428571429,0.714285714285714,0,1,0,1,0.374150079499766,"",,,5,0,0,0,0,19,24,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00972445500156027,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_114941",,"repetition","repetition",0.375893233038509,0.888888888888889,0.836805555555556,"mid"
"8136",81,155983,"Female",19,1,"FalseCHOICE",9,36,2,19,,,,36,36,0.843984962406015,0.714285714285714,0.157894736842105,0.842105263157895,0,0.842105263157895,0.354273627230703,"",,,5,3,0,0,0,16,21,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00646630499977618,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115011",,"repetition","repetition",0.374150079499766,1,0.928571428571429,"mid"
"8137",81,155983,"Female",19,1,"FalseCHOICE",9,37,2,19,,,,37,37,0.857142857142857,0.428571428571429,0,1,0,1,0.366299441269383,"",,,3,0,0,0,0,19,22,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.0101703130003443,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115042",,"repetition","repetition",0.354273627230703,0.842105263157895,0.843984962406015,"mid"
"8138",81,155983,"Female",19,1,"FalseCHOICE",9,38,2,19,,,,38,38,0.857142857142857,0.428571428571429,0,1,0,1,0.346059721461363,"",,,3,0,0,0,0,19,22,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0101244210000004,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115112",,"repetition","repetition",0.366299441269383,1,0.857142857142857,"mid"
"8139",81,155983,"Female",19,1,"FalseCHOICE",9,39,2,19,,,,39,39,0.90625,0.625,0,1,0,1,0.370809864269107,"",,,5,0,0,0,0,18,23,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.0071514709998155,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115143",,"repetition","repetition",0.346059721461363,1,0.857142857142857,"mid"
"8140",81,155983,"Female",19,1,"FalseCHOICE",9,40,2,19,,,,40,40,0.75,0.5,0.166666666666667,0.833333333333333,0,0.833333333333333,0.333226557961377,"",,,4,3,0,0,0,15,19,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.0105156030003855,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115213",,"repetition","repetition",0.370809864269107,1,0.90625,"mid"
"8141",81,155983,"Female",19,1,"FalseCHOICE",9,41,2,19,,,,41,41,0.928571428571429,0.714285714285714,0,1,0,1,0.3549516707307,"",,,5,0,0,0,0,19,24,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.0102590619990224,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115243",,"repetition","repetition",0.333226557961377,0.833333333333333,0.75,"mid"
"8142",81,155983,"Female",19,1,"FalseCHOICE",9,42,2,19,,,,42,42,0.81328320802005,0.428571428571429,0.0526315789473684,0.947368421052632,0,0.947368421052632,0.347355845576833,"",,,3,1,0,0,0,18,21,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00740512400079751,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115313",,"repetition","repetition",0.3549516707307,1,0.928571428571429,"mid"
"8143",81,155983,"Female",19,1,"FalseCHOICE",9,43,2,19,,,,43,43,0.964285714285714,0.857142857142857,0,1,0,1,0.362570295922734,"",,,6,0,0,0,0,19,25,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00741873199876864,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115343",,"repetition","repetition",0.347355845576833,0.947368421052632,0.81328320802005,"mid"
"8144",81,155983,"Female",19,1,"FalseCHOICE",9,44,2,19,,,,44,44,0.928571428571429,0.714285714285714,0,1,0,1,0.352357525384762,"",,,5,0,0,0,0,19,24,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00965140400148812,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115413",,"repetition","repetition",0.362570295922734,1,0.964285714285714,"mid"
"8145",81,155983,"Female",19,1,"FalseCHOICE",9,45,2,19,,,,45,45,0.875,0.5,0,1,0,1,0.338970425961774,"",,,4,0,0,0,0,18,22,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.0075687749995268,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115443",,"repetition","repetition",0.352357525384762,1,0.928571428571429,"mid"
"8146",81,155983,"Female",19,1,"FalseCHOICE",9,46,2,19,,,,46,46,0.928571428571429,0.714285714285714,0,1,0,1,0.37504016073056,"",,,5,0,0,0,0,19,24,7,19,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00987824200092291,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115514",,"repetition","repetition",0.338970425961774,1,0.875,"mid"
"8147",81,155983,"Female",19,1,"FalseCHOICE",9,47,2,19,,,,47,47,0.871527777777778,0.625,0.0555555555555556,0.944444444444444,0,0.944444444444444,0.380802387192279,"",,,5,1,0,0,0,17,22,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00971119700079726,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115545",,"repetition","repetition",0.37504016073056,1,0.928571428571429,"mid"
"8148",81,155983,"Female",19,1,"FalseCHOICE",9,48,2,19,,,,48,48,0.87218045112782,0.714285714285714,0.105263157894737,0.894736842105263,0,0.894736842105263,0.333244933769423,"",,,5,2,0,0,0,17,22,7,19,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00743128500107559,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115615",,"repetition","repetition",0.380802387192279,0.944444444444444,0.871527777777778,"mid"
"8149",81,155983,"Female",19,1,"FalseCHOICE",9,49,2,19,,,,49,49,0.871527777777778,0.625,0.0555555555555556,0.944444444444444,0,0.944444444444444,0.331685000692442,"",,,5,1,0,0,0,17,22,8,18,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","False","Right",0.00988202799999272,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115644",,"repetition","repetition",0.333244933769423,0.894736842105263,0.87218045112782,"mid"
"8150",81,155983,"Female",19,1,"FalseCHOICE",9,50,2,19,,,,50,50,0.875,0.5,0,1,0,1,0.348738000192288,"",,,4,0,0,0,0,18,22,8,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","False","Left",0.00697820000095817,"easy","mid","","","",,,,"",,,,"","","","","",,,"240312_115714",,"repetition","repetition",0.331685000692442,0.944444444444444,0.871527777777778,"mid"
"8151",121,156136,"Female",18,1,"TrueCHOICE",9,1,1,83,,,,1,1,0.916666666666667,0.666666666666667,0,1,0,1,0.285956711999461,"",,,4,0,0,0,0,18,22,6,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.0069958759995643,"easy","easy","","","",,,,"",,,,"","","","","",,,"240325_152842",,,,,,,
"8152",121,156136,"Female",18,1,"TrueCHOICE",9,2,1,83,,,,2,2,1,1,0,1,0,1,0.272787643546811,"",,,7,0,0,0,0,17,24,7,17,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.00698263797676191,"easy","easy","","","",,,,"",,,,"","","","","",,,"240325_152909",,"repetition",,0.285956711999461,1,0.916666666666667,"easy"
"8153",121,156136,"Female",18,1,"TrueCHOICE",9,3,1,83,,,,3,3,0.96875,0.875,0,1,0,1,0.321041707793484,"",,,7,0,0,0,0,16,23,8,16,0,"","A","",,,,"cue2.png","hard","cue1.png","easy","True","Right",0.00999259398668073,"easy","easy","","","",,,,"",,,,"","","","","",,,"240325_152937",,"repetition","repetition",0.272787643546811,1,1,"easy"
"8154",121,156136,"Female",18,1,"TrueCHOICE",9,4,1,83,,,,4,4,0.958333333333333,0.833333333333333,0,1,0,1,0.27423711337542,"",,,5,0,0,0,0,18,23,6,18,0,"","A","",,,,"cue1.png","easy","cue2.png","hard","True","Left",0.00695752500905655,"easy","easy","","","",,,,"",,,,"","","","","",,,"240325_153003",,"repetition","repetition",0.321041707793484,1,0.96875,"easy"
